patient_id	cohort	tissue	LS__Hallmark::HALLMARK_ADIPOGENESIS	LS__Hallmark::HALLMARK_ALLOGRAFT_REJECTION	LS__Hallmark::HALLMARK_ANDROGEN_RESPONSE	LS__Hallmark::HALLMARK_ANGIOGENESIS	LS__Hallmark::HALLMARK_APICAL_JUNCTION	LS__Hallmark::HALLMARK_APICAL_SURFACE	LS__Hallmark::HALLMARK_APOPTOSIS	LS__Hallmark::HALLMARK_BILE_ACID_METABOLISM	LS__Hallmark::HALLMARK_CHOLESTEROL_HOMEOSTASIS	LS__Hallmark::HALLMARK_COAGULATION	LS__Hallmark::HALLMARK_COMPLEMENT	LS__Hallmark::HALLMARK_DNA_REPAIR	LS__Hallmark::HALLMARK_E2F_TARGETS	LS__Hallmark::HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LS__Hallmark::HALLMARK_ESTROGEN_RESPONSE_EARLY	LS__Hallmark::HALLMARK_ESTROGEN_RESPONSE_LATE	LS__Hallmark::HALLMARK_FATTY_ACID_METABOLISM	LS__Hallmark::HALLMARK_G2M_CHECKPOINT	LS__Hallmark::HALLMARK_GLYCOLYSIS	LS__Hallmark::HALLMARK_HEDGEHOG_SIGNALING	LS__Hallmark::HALLMARK_HEME_METABOLISM	LS__Hallmark::HALLMARK_HYPOXIA	LS__Hallmark::HALLMARK_IL2_STAT5_SIGNALING	LS__Hallmark::HALLMARK_IL6_JAK_STAT3_SIGNALING	LS__Hallmark::HALLMARK_INFLAMMATORY_RESPONSE	LS__Hallmark::HALLMARK_INTERFERON_ALPHA_RESPONSE	LS__Hallmark::HALLMARK_INTERFERON_GAMMA_RESPONSE	LS__Hallmark::HALLMARK_KRAS_SIGNALING_DN	LS__Hallmark::HALLMARK_KRAS_SIGNALING_UP	LS__Hallmark::HALLMARK_MITOTIC_SPINDLE	LS__Hallmark::HALLMARK_MTORC1_SIGNALING	LS__Hallmark::HALLMARK_MYC_TARGETS_V1	LS__Hallmark::HALLMARK_MYC_TARGETS_V2	LS__Hallmark::HALLMARK_MYOGENESIS	LS__Hallmark::HALLMARK_NOTCH_SIGNALING	LS__Hallmark::HALLMARK_OXIDATIVE_PHOSPHORYLATION	LS__Hallmark::HALLMARK_P53_PATHWAY	LS__Hallmark::HALLMARK_PANCREAS_BETA_CELLS	LS__Hallmark::HALLMARK_PEROXISOME	LS__Hallmark::HALLMARK_PI3K_AKT_MTOR_SIGNALING	LS__Hallmark::HALLMARK_PROTEIN_SECRETION	LS__Hallmark::HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	LS__Hallmark::HALLMARK_SPERMATOGENESIS	LS__Hallmark::HALLMARK_TGF_BETA_SIGNALING	LS__Hallmark::HALLMARK_TNFA_SIGNALING_VIA_NFKB	LS__Hallmark::HALLMARK_UNFOLDED_PROTEIN_RESPONSE	LS__Hallmark::HALLMARK_UV_RESPONSE_DN	LS__Hallmark::HALLMARK_UV_RESPONSE_UP	LS__Hallmark::HALLMARK_WNT_BETA_CATENIN_SIGNALING	LS__Hallmark::HALLMARK_XENOBIOTIC_METABOLISM	LS__pathway::IL17_signaling	LS__pathway::IL23_signaling	LS__pathway::TNF_NFkB	LS__pathway::Type_I_interferon	LS__pathway::Type_II_interferon	LS__pathway::IL36	LS__pathway::JAK_STAT	LS__pathway::Antigen_presentation	LS__pathway::Complement	LS__pathway::Neutrophil_activation	LS__pathway::Keratinocyte_differentiation	LS__pathway::Epidermal_proliferation	LS__pathway::Angiogenesis	LS__pathway::Endothelial_activation	LS__pathway::Hypoxia	LS__pathway::Oxidative_stress	LS__pathway::Lipid_metabolism	LS__pathway::Insulin_signaling	LS__pathway::mTOR	LS__pathway::ECM_organization	LS__pathway::Fibroblast_activation	LS__pathway::WNT_signaling	LS__pathway::TGF_beta	LS__pathway::Apoptosis	LS__pathway::Cell_cycle	LS__regulon::AP1_activity	LS__cell_state::Keratinocyte	LS__cell_state::Fibroblast	LS__cell_state::Endothelial	LS__cell_state::T_cells	LS__cell_state::CD8_TRM	LS__cell_state::Dendritic_cells	LS__cell_state::Monocytes_macrophages	LS__cell_state::Neutrophils	LS__cell_state::NK_cells
1015	replication	Lesional Skin	0.4338410015170086	0.39109135040646426	-0.14455807060404952	0.06914568293822415	0.08720991419877108	0.12104272138533272	0.2701446637334665	-0.15616332294222707	0.38630271800467453	0.3370297406771046	0.28861843191504016	0.3970308673791627	-0.06847785333326918	0.16484865608104216	0.004424094000726905	0.22098708536998818	0.28249713001455456	-0.2171799228382943	0.40878616334675344	-0.18705582252899483	0.07283743766987998	0.4013228656864226	0.2882250048445094	0.4342049790431333	0.5571610663090616	0.22823977738623774	0.3051213732880903	-0.06046439092188752	0.2646024601599509	-0.24944466124726108	0.2840445072425539	0.2315983234255334	-0.10480748647174783	0.14277277098958327	0.13752280481346624	0.9002666592198669	0.3747766425096949	0.11202988342292211	0.05068514031127341	0.04456677026753973	-0.3095436776478495	0.6160334463402807	-0.14755404020685917	-0.068608335583125	0.7083570721803176	0.06511283271832276	-0.43386676974275423	0.35602573745487437	-0.20837458834687902	0.36099242391911784	1.0192479516616808	1.0291447698600669	0.4363541424108135	0.3761989924454802	0.17304940795632762	1.1708973323120386	-0.25264906372144036	-0.1922398140751609	0.1357833242405294	1.6641401689035396	-1.6657182498458936	0.3763062768161945	0.9912144566843757	-0.31734703225401034	1.0179098834264317	0.5998748399497562	-1.330036836651704	-1.1155072828132024	-0.6158223243477633	0.07938694603618776	-0.20129768752933147	0.2779087226244864	0.07133510016315758	0.5058714448778638	-0.423028704947102	0.5128659908830705	0.6758585221936526	-0.0625504313243815	-0.31734703225401034	1.0741933789088158	1.1277440091166553	1.3685721852982788	0.9736870752477322	0.3044664650400407	1.2045347419363939
1016	replication	Lesional Skin	0.2946665910655202	-0.25991972124538604	-0.30752304917881895	-0.20556214538105716	-0.27691572913170137	-0.07075689212345777	-0.16411496424251004	0.255146325355701	-0.10346563638052186	-0.1494032390051862	-0.21159844482515364	0.009917621298770326	-0.3970108020480478	-0.06789298195057898	-0.11309864236873295	-0.051873660589298896	0.22816883676508715	-0.47167424733628666	-0.2621783367040021	-0.22864241600690896	-0.006265761341717323	-0.10487025939131314	-0.23663921893070455	-0.3206841490595424	-0.33232372009687844	0.04853093365513022	-0.11449036500405305	0.16252471507628405	-0.13907264838945826	-0.346482177131849	-0.35695624465841597	-0.31705121773242984	-0.38076435629944144	0.14527305281005612	-0.1020770026778235	0.018676441573404468	-0.0431018898829739	0.19460153743416295	0.0664927227613088	-0.24269006467540527	-0.2686295780661445	-0.1285079007722928	-0.03657836433895692	-0.369086312332312	-0.2719672476242733	-0.21003975150737192	-0.0001267832173459476	-0.13745541653824056	-0.13218770710584216	0.035061786376728195	0.013309256828889747	-0.021658618893479937	-0.8576372310580714	0.28409335654318923	-0.59394115838926	0.39475937517697374	-0.19780130101679955	0.08812197521013959	-0.3812088808708058	0.14625085877889174	0.7424098404847458	-0.7941361721744101	-0.04564252638825811	-0.15595628345815088	-0.4895093460604475	0.2670969673065853	0.27951083746052396	-0.24461417066689906	-0.29916720780113754	-0.24377646986300983	-0.17792042705134717	0.2259791340853522	-1.068458617690887	-0.26050644152542574	-1.716555901547157	-0.1280513285463359	0.15444317645344321	0.05902772605131107	-0.15595628345815088	-1.0298404391964677	-0.716246227138937	0.46553480898761457	-0.6761522435547921	-0.5303150964077529	-1.1508236253721456
1021	replication	Lesional Skin	-0.038768149220486506	0.030350085068278146	0.0896916314345142	-0.16157197603645176	-0.11722429583888933	-0.039095883081164524	0.009934263555848697	-0.14369596485504374	-0.10657503239011568	-0.15382023687853016	0.012823393823000078	0.18967541609498492	0.8495307984995176	-0.21105074651368255	-0.10401136794664148	-0.04621960204439351	-0.06848282520519543	0.6458930482482187	0.09207597188600607	-0.00364795557747349	-0.17127288854168135	-0.07278891518466037	0.0007846688032604189	0.2636812512023816	0.2940109455570124	0.28558609921838773	0.32103945300132114	-0.13492174625338138	0.011850361479872226	0.1720458825501579	0.4169336964601121	0.7655953788297198	0.8048557943403372	-0.2774405206377928	-0.21317525422485806	0.3041922018884602	-0.025088574597557967	0.20462810154865718	-0.04591689331764415	0.05782834762975336	0.1747671211093547	-0.006840601800006145	0.29005080849327997	0.12672575375463446	0.2543329756874141	0.4006249477374179	-0.16577924370064792	0.16631465147184105	-0.057998059783526706	-0.008204527544420154	-0.15498909892195362	1.041239692031043	0.13382730439161203	0.5245787752934253	1.229664534054464	0.051438796169581615	0.17534667294057524	0.45489893809247367	0.18177083340475286	0.46570975972919554	-0.6763486662574776	0.6707290670756989	0.8089088004496952	-1.2843371109684707	0.858714738876637	0.35361518954975546	-0.14842928006054978	-1.1736110083742766	0.2586511062107858	-0.31783949242175746	-0.3715517741655719	0.03279290339872293	-0.8806386156785324	-0.48326147996831587	0.979224339843271	0.34295828056160194	-0.4737323622519313	-0.44169554157838165	-1.2843371109684707	-1.077934727171847	0.3695847991715615	0.36188156929513715	0.24720979396156376	0.8492960371203627	0.32025593983949907
1022	replication	Lesional Skin	-0.07805774362333988	0.006398450890720313	-0.10296324227333288	-0.22174954916596232	0.08030264499558834	-0.1720599711718541	0.12941738821184945	-0.3253419591588571	0.02429640827922391	0.005296813147203247	0.07354123935018043	-0.12396967869180466	-0.04113284059688732	-0.05245680435117962	0.06790844663464358	0.03597155693658366	-0.26092596356934483	0.06540204121299527	-0.12569461272859733	0.10673761169461	-0.08382160009294218	-0.01005344755355211	0.041321264709495584	0.23570243578715316	0.17239365331087683	0.717382418038328	0.44156172447542164	0.1676783255520048	-0.05168392828705109	0.06389713914465232	-0.0883680675509899	-0.44744361313302916	0.03385492234442254	0.09258192884510599	-0.0011070319919902552	-0.21897140698082937	0.19823511739652602	-0.16427281741573754	-0.2769413593393121	0.01918906639005868	-0.5366917298811862	-0.01406999149777448	-0.08969617079475245	0.09252142875549245	0.4619773334695789	-0.08217103447230778	-0.22278428104589856	0.21949156418550095	0.1351656971829919	-0.1093322823243959	0.1049178759649767	0.808226543320698	0.4479932618545243	1.2189047503395907	1.3489800417085174	0.4423426080221104	0.10283943538197984	-0.4340560269833187	-0.0048718436452603875	0.29680177267973334	-0.055769505712571055	0.24946230442405626	0.11091534964303926	-1.0737569250021084	0.16514675493407893	0.866860013873746	0.6944922909887288	-0.2650755921035356	-0.18539404920476152	0.3433399043283522	-0.18756651766146656	0.8153361188899415	0.19712894818605176	0.3016436399227841	-0.21384315188020125	0.8418165219432232	-0.8047629624216901	0.3137365225584222	-1.0737569250021084	0.37179378657258205	0.7223831359109707	-0.17213974029619272	0.7853806255988783	0.4380928140556837	0.9267018211584233
1024	replication	Lesional Skin	0.09667720080887349	0.3367020575115007	0.49030513050852026	0.6398975668465765	0.2633475088301187	0.09774114925196709	0.22218925514607188	-0.06916438601805715	0.49848770290426514	0.4800321875822295	0.3383649038715189	-0.2781771534957611	-0.3626279936384086	0.6186131500463654	0.18016134831905894	-0.02581652603051999	0.0954633028384034	-0.288499418251693	0.3099799345596915	0.19233403898539322	-0.03058129265340948	0.40641331117272833	0.3039096773833408	0.48873902517253676	0.40644861650850356	0.23045688668323439	0.35722123152692836	-0.13173683211706097	0.3775638121115166	-0.032967085485686776	0.3243531533925789	0.12121724593077492	-0.23351883758049344	0.06505654640075816	-0.006898516801937801	0.028527853066594	-0.051704779802999645	-0.027618885472373886	0.05954390059301749	0.13920125975168163	0.5021478692355562	0.01306989901399112	-0.02705644056810141	0.20998158884672385	0.27422605011131884	-0.00037009166881420933	0.4849255184054781	0.04494098597876699	-0.07722579417232549	0.008371798010435324	-0.36072759258368325	-0.13424945151987702	-0.3557948899286743	0.04638879736004005	1.3653672342789305	0.18118735566885727	0.27850885671016823	0.02824116294774252	1.1107702923207599	0.30930764427574714	-1.0356830527460021	0.12557599489474627	0.967508808043497	0.5211725301376189	0.9152010462146773	-0.6027809954737424	-0.8623666312559529	0.7203005284745251	-0.4982821226442521	0.9157394551244296	1.3883542189407545	1.1479474405267522	1.4076682897540185	1.2263223981470563	-0.6579498643920657	1.027260845851936	0.022672161544316102	0.33405015660575227	0.5211725301376189	0.4449012474966024	0.6016425561576589	-0.2000842689076464	0.48836478821331947	0.0782873677061238	0.9683253883470762
1025	replication	Lesional Skin	0.2093268797389262	0.16204382483667581	0.15745824160503247	0.16642602523868216	0.19693583619193109	0.3388959689348995	0.173855779358047	0.013982884962306128	-0.08016187000143113	0.13028223511299317	0.32392552381092454	0.20678978048129976	0.06086908500264262	0.009944959009834655	0.032604084298993516	-0.04155646643600783	0.08787807535093665	0.009583773142461548	0.3634760868625445	0.05752689503705164	-0.09027479249714464	0.09355168122873031	0.1471385031886363	0.5071386279221104	0.4146069558298556	0.5072002947571925	0.4053161839978099	-0.19536390500047476	0.07941987035877102	0.01407023899681112	0.34581288739899047	0.436501056433518	0.5479053957288528	-0.0639619367329791	0.005075956089863249	0.31918550222784686	0.08910525035189858	0.33018223553802456	0.05825880937271166	0.21289421225487024	0.2681595676249687	0.24379264886515922	-0.18040843507165374	0.19481370251388894	0.3259152705625846	0.3743123912450596	-0.07367581717800158	0.19588771725114545	-0.04541132392172518	0.22938226561250863	0.34782673685399695	1.4144592610950744	0.9438484378152378	0.7703483669181764	0.8091265017263959	0.6187140823876157	0.7499081582871722	-0.4250380350270973	-0.1611124333107461	1.0829973504440886	-2.0341361497031683	0.472279890648396	0.38385805524607053	-0.5422087664819514	1.2746114902939991	0.25722724466405955	0.26881856635396134	-0.18295161968122037	0.1919071340924822	0.3244862139337111	0.1717865632429108	-0.671434996177685	-0.8933728153888629	0.136694265887562	-0.4362815898567841	0.1364842487149478	0.36904697298226685	0.34508406669490155	-0.5422087664819514	-0.13123752540942143	0.8742415446896012	-0.7136003221713504	1.0247934687409823	1.0305693927355968	0.5678497032489591
1026	replication	Lesional Skin	0.29075479918869973	0.23900799121757763	0.179329043040911	0.5082043859878393	0.37137976679178886	0.2078318118573895	0.2848658406157117	0.11232337576504825	0.5486929119799521	0.42079930049134956	0.31963638418699714	0.057936729340316885	0.06032545816611642	0.4866193236538071	0.08817658843805955	0.1212134657579146	0.14970516429312938	0.13029296863268683	0.2050589232195923	0.006880394027661044	-0.07536982847985871	0.11173883783518104	0.23894230720030307	0.4758790436377034	0.31795111802504283	0.15189113062313614	0.19040867515751564	0.02466308761471203	0.23538898664796248	0.18197053440684713	0.2547458690014326	0.03400250747731137	0.3570511856155169	0.16365632520384318	-0.12295870982243542	-0.1038886259431099	0.07285095894776905	-0.07328991026599917	0.14169955435531334	0.09536117551395257	0.09956617979565803	0.0465112491181448	-0.04173517032386198	0.08511330025370974	0.22329216906324356	0.26255003332633003	0.3147146393023096	0.2499250890288099	0.024767265016733035	0.23538010920400873	0.10587441552265443	0.35936009867556734	0.3659076410804629	0.029695343076466374	0.4541820103545324	0.6262558528136815	0.22089118396553567	-0.5575683772906679	0.8071609543421419	0.5904671364600854	-0.46905429497092266	0.6131394367159909	-0.5623062469905544	1.0828407532190978	-0.28507801866659205	0.41366323539918626	-0.025519099221607583	0.12281917908761503	-0.13980946006870318	1.4562834786690282	0.7213210929600454	0.08924520448383136	0.6677095530064909	0.5703690241808397	0.3110346219109189	0.7014695714523755	-0.2311603683205276	1.2503619816069296	1.0828407532190978	0.717846804316403	0.23292407175796792	0.2849413967969792	1.0185667206383537	-0.4377019112341392	0.5486688059088595
1027	replication	Lesional Skin	-0.2783600003969136	-0.748358110783281	-0.5107446111020902	-0.1395929687846013	-0.1997311184204676	-0.4517286375749805	-0.32723127017016773	0.32739851045780105	-0.28325782077102346	0.05068321793998903	-0.46985179296394386	-0.5775801185533264	-1.6520672540758576	0.04204996998623738	0.10827336621469205	-0.18897048012941767	-0.2700538657648764	-1.5015017277372615	-0.7762394186787832	0.33152806385094874	-0.0970136541974573	-0.14292360895495798	-0.3519677908379443	-0.8851787530002294	-0.5869036879192793	-1.1027591505835486	-0.9476729473824234	0.49057800844412974	-0.09999220551151636	-0.4327301658222121	-1.3443217555804048	-1.7521853818457853	-0.9740249796677631	0.3932529789354545	0.004025957270770365	-1.2682815362534208	-0.22657534835177404	-0.48440924404620234	-0.1551870651235992	-0.6273950488589083	-0.8247970845937537	-0.6813636066003163	-0.19803700553946507	-0.33068624459335233	-0.46050735574108054	-0.9963952464169799	0.17248561536922416	-0.3616328911383456	0.3692707258835481	-0.11914418911178669	-1.7704353889362001	-1.3129573790864235	-1.0575388564744672	-1.2181353853593186	-1.5599782981729347	-1.1424765177491085	-0.4263510522724803	0.19885914388548728	0.515962455231033	-2.087745834449468	0.5594493334447064	-2.654214671428846	-0.6543416584629254	0.7261763076456847	-2.0446854455507424	-0.6055204838665232	0.571377499725426	1.2623426011502468	0.4133989338371601	-0.5159808689555504	-0.3047510430408254	0.8902365637561642	-0.3064828587909272	-1.5320322413622467	-2.5050662020769194	0.7816692723546539	-2.0347007984050722	0.3683380702288371	0.7261763076456847	-1.371650922121923	-0.8834916975448558	-0.7872649756631043	-0.36502834152930375	-1.6963407865266054	-0.8576534543283436
1028	replication	Lesional Skin	-0.21869972852829386	-0.25497627253586397	-0.21838395835927693	-0.16278053393837677	-0.10861885114674837	0.09265712300250786	-0.14076335394553696	0.06213544866161678	-0.27476888952599965	-0.06983955438965418	-0.14116866861444166	-0.09090916532192335	-0.020954045876557924	0.09668672741707973	0.024875500724023624	0.01782198018928738	-0.10065987781942498	-0.09612415656033237	-0.209128897816452	-0.03544304936764279	0.026242069855037856	0.08262339150152893	-0.14018806293785105	-0.22685389958077878	-0.2951063276536587	0.32958775144169883	0.06886559507152606	0.2338980336509746	-0.0373791304869052	0.05659212334824108	-0.41666915091395734	-0.37014893312100183	-0.5269703323769784	0.024899375020083464	-0.031130026318017784	-0.4085956218302351	-0.12729622595463327	-0.49922886179570436	-0.09333337341616799	-0.08702094677105378	-0.10867076439579682	-0.30147623314809474	0.07698173645429363	-0.21215830104893071	-0.33881327153906654	-0.41314288765938556	0.2319757714958758	-0.3417964642477466	0.07189112945504181	-0.09758467585541435	-0.2937207424197783	-0.6215552273853884	-0.4038107243635161	0.8296794099441265	-0.5429026536639296	-0.2952505500376528	0.6207538842084568	-0.661168352423428	-0.008308710154822116	-0.8012498713335028	0.8807182792054057	-0.9447004327966168	-0.1730924876716489	-0.03269093593157808	-0.08490061886731613	-0.21095583468413923	0.6302197460189176	-0.5990385056185586	0.8982656129645059	1.7209261113394076	0.7804925042845806	-0.6009540534196142	0.3907373851531134	-0.41821777908022256	0.021542702331692518	-0.9315729417460803	-0.9976157627328477	1.789993934408645	-0.03269093593157808	-0.7264663768995973	-1.1661570546438396	-0.5791725826388784	-0.7137153882852255	-0.045209048353200984	-0.9249758911130697
1029	replication	Lesional Skin	-0.3013451470563268	-0.11172235923531487	-0.23514510794829516	-0.15423201108078083	-0.09574539879101254	-0.05707186580538302	-0.04421750416176416	-0.10766792238350668	-0.10340029846360943	-0.05979019792822224	0.05374541149227429	-0.13029101200340318	-0.3188151257707644	-0.12289076655170655	-0.07036963775586587	-0.10220527841651286	-0.2251748098930545	-0.21036474274106493	-0.14510836352367798	-0.0859772315634658	-0.0909467160075477	-0.09581769182288208	-0.11635377346383957	0.14856480055691992	-0.05374368149632913	0.8671376723621815	0.46961591365465744	-0.01835646629568309	-0.1745259528280819	-0.2619701622617143	-0.022818889760372277	-0.1626683390178381	0.6010773702045824	-0.054754073707041884	-0.10287688605410912	-0.4193657912300042	-0.015276844915605893	-0.21250398427147044	-0.12975117983173068	-0.0036848263653692865	-0.21369892330986698	-0.16999119893400397	-0.22887934990192504	-0.12049877701834204	0.06216616053496494	0.23339126486620324	-0.18114395284905901	0.058523013564761396	-0.06996453166203165	-0.14835698756233034	0.0022189450116835395	0.7075688852613996	0.3286543242005384	1.0603806841322254	0.9516914392819563	0.3666603851274231	0.528565616136569	1.2101773655417933	0.6614738421626135	-0.22794340160873094	0.8265695606546425	0.012486899437970286	-1.0489630574337265	-0.4243881691254656	-0.05288483546793603	0.6675846064196299	0.10333621020787215	0.14432985974303764	0.38489406826357847	0.169225427459224	-0.023231766798484876	0.534753014923538	-0.4862697312858343	0.17562229680428437	-0.7775664348131641	0.8191136778424197	0.25328373577835644	0.0945349839215421	-0.4243881691254656	-0.2591689618279427	0.514205331757523	-0.7402454633437795	-0.17926432727168792	0.683564299759441	-0.35028691938099255
